date,title,url,bodyText,keywords,section
2021-02-07T16:00:14Z,"Until Africans get the Covid vaccinations they need, the whole world will suffer | Paul Kagame",https://www.theguardian.com/commentisfree/2021/feb/07/africans-covid-vaccinations-pandemic-paul-kagame,"The current situation with regard to the access and distribution of Covid-19 vaccines vividly illustrates the decades-old contradictions of the world order. Rich and powerful nations have rushed to lock up supply of multiple vaccine candidates. Worse, some are hoarding vaccines – purchasing many times more doses than they need. This leaves African and other developing countries either far behind in the vaccine queue, or not in it at all. There are worrying signs of vaccine nationalism in Europe and North America. The pressures on political leaders to vaccinate all their citizens before sharing supplies with others is understandable. But forcing smaller or poorer countries to wait until everyone in the north has been catered for is shortsighted. Delaying access to vaccines for citizens of developing countries is ultimately many times more costly. The pandemic will rage on, crippling the global economy. New mutations may continue to emerge at a more rapid pace. The world risks reversing decades of human development gains and eclipsing the 2030 sustainable development goals. In this context, the billions of dollars it would cost to distribute vaccines across the developing world is not particularly high, given the return on the investment. Doing so would unlock global commerce, which would benefit all trading nations during the long road to economic recovery that lies ahead of us. We need global value chains to be fully operational again and to include everyone. Last year, the world came together to provide additional fiscal space for developing countries through the debt service suspension initiative at the G20. This helped governments in Africa pay for their Covid responses and provide additional social protection, thereby preventing the worst outcomes. We shouldn’t lose that spirit now and give in to an unfortunate erosion of global solidarity. The Covax facility, led by the World Health Organization, was supposed to ensure doses for 20% of Africa’s people – right from the start and at the same time as richer countries. However, nearly two months after the first vaccines have been administered, it is still not clear when African nations will be able to start immunising people, though the first doses may begin reaching the continent later this month. What can be done in practical terms? The rich world can help developing countries get the same fair prices that they have already negotiated for themselves. One pharmaceutical firm is reportedly planning to charge $37 per dose for “small orders”. Recently, one African country reported being asked to pay more than double the price that the European Union had negotiated for the same product. During natural disasters, price gouging for essential supplies is illegal. It should not be tolerated for vaccines during a pandemic either. If prices are fair, and Africa is allowed to place orders, many countries on the continent would be willing and able to pay for themselves. But, given the current market structure, they will need active support from more powerful countries to do so. The African Union and Afreximbank have set up the Africa Medical Supplies Platform to help countries secure financing by providing advance commitment guarantees of up to $2bn to manufacturers. The platform has negotiated an initial order of 270m doses, but this is still very far from the 60% coverage Africa needs to achieve some measure of herd immunity, and there is no telling when those supplies will be available. Vaccine candidates from China and Russia are also coming online and may provide an alternative for some developing countries. However, the reality is that most countries will only be able to procure vaccines that have been approved by the World Health Organization. The WHO should speed up emergency use approvals for Covid-19 vaccines in line with action taken by major national regulators in Europe and North America. Africa is not sitting back and waiting for charity. We have learned our lessons from the past. All we ask for is transparency and fairness in vaccine access, not the protectionism currently in play. Ensuring equitable access to vaccines globally during a pandemic is not only a moral issue, but an economic imperative to protect the wellbeing of people everywhere. But when will Africa get the protection it needs? If all lives are equal, why isn’t access to vaccines? Paul Kagame is the president of Rwanda, and the African Union champion for domestic health financing",Africa; Rwanda; Paul Kagame; African Union; Coronavirus; Vaccines and immunisation; Health,Opinion
2020-12-13T19:25:56Z,British–Iranian academic sentenced to eight years in prison in Iran,https://www.theguardian.com/world/2020/dec/13/british-iranian-academic-sentenced-to-eight-years-in-prison-in-iran,"A British-Iranian anthropologist has been sentenced to eight years in prison after being found guilty of collaborating with a hostile state. The Foreign Office has been made aware of the case of Kameel Ahmady, who said he was detained for 100 days last year without access to legal representation. Unusually, he has not been sent directly to jail following the sentencing. Amir Raesian, Ahmady’s lawyer, said: “[On] Saturday my client Kameel Ahmady, a researcher and anthropologist, was sentenced to eight years in prison by branch 15 of the revolutionary court in Tehran on charges of ‘collaborating with a hostile government’. We will appeal this ruling and we still hope.” In a statement released via friends in the UK, Ahmady said: “In autumn 2019, contrary to all legal strictures and hope of fair judgment, I was subjected to 100 days of detention and extrajudicial interrogation without access to a lawyer. “The judgment now handed down was issued after two non-expert court hearings in a legal process full of flaws.” Ahmady has published several books and papers in Iran on issues such as child labour, female genital mutilation and child marriage . He said he was being targeted for his work. “The legal focus of the accusation goes back to my research on the most harmful traditions about children in disadvantaged minority areas of Iran, but the main intention of my accusers has been to link my research to the United Nations 2030 sustainable development goals, and to stop my activities with the target community of my research,” Ahmady said. “My aim now is to appeal this verdict and hope for a fair trial in the appeal court.” His work and professionalism have been the subject of attacks on social media. Ahmady’s friends in the UK have been in regular contact with the Foreign Office and had been hoping he would not be given a lengthy sentence, so the news came as a particularly heavy blow. Rumours also circulated that a second British–Iranian citizen has been arrested and was being interrogated by the Revolutionary Guards. The Guardian has not been able to confirm the second arrest. Iran has summoned the envoys of Germany, the current holder of the EU’s rotating presidency, and of France over their criticism of the execution of an Iranian journalist, Iranian media reported. The foreign ministry in Tehran voiced Iran’s objections to criticism of the execution on Saturday of a dissident journalist, Ruhollah Zam, who had been based in Paris before he was captured in Iraq and taken to Iran. Zam was convicted of fomenting violence during anti-government protests in 2017. His AmadNews feed had more than 1.2 million followers. The EU said in a statement after his execution: “The European Union condemns this act in the strongest terms and recalls once again its irrevocable opposition to the use of capital punishment under any circumstances.” The French foreign ministry called the execution a “barbaric and unacceptable act”. Amnesty International and the press advocacy group Reporters Without Borders (RSF) also condemned the execution. Tehran claims Zam was not a journalist but an agitator seeking to stir unrest inside Iran.",Iran; UK news; Middle East and north Africa; World news,World news
2020-06-09T16:01:05Z,"Put sustainable development at heart of UK recovery, PM told",https://www.theguardian.com/environment/2020/jun/09/let-sustainable-development-drive-uks-recovery-pm-told,"The bosses of Unilever, HSBC and Royal Bank of Scotland are among 150 business, charity and trade body leaders urging Boris Johnson to put UN sustainable development goals (SDGs) at the centre of the UK’s Covid-19 recovery plans. In a letter addressed to the prime minister, they called on the UK government to view the crisis as an “opportunity” to tackle looming problems including inequality and the climate crisis. “It is clear that many aspects of our lives will never be the same again. Some industries may never recover from this crisis. We must use this challenging situation as an opportunity to work together with our global and national partners alike, to build a stronger and more resilient economy with the SDGs at its heart,” the letter said. The sustainable development goals, which were set by the UN in 2015, aim to achieve 17 core goals by 2030. They include eradicating poverty and hunger, achieving gender equality, protecting the oceans and taking urgent action to combat the climate crisis. The letter, which was coordinated by the UN Global Compact Network UK and UK Stakeholders for Sustainable Development, said the UK should use the SDGs to promote plans for a more resilient economy, address regional and social inequalities and build “coherent policies” to help reach net zero carbon emissions by 2050. “Covid-19 has exposed the depth of inequalities and risks exposing more families to income deprivation and its consequences … We need to ensure that our recovery from the pandemic leaves no one behind and puts the health and wellbeing of current and future generations first,” signatories said. “The pandemic has also highlighted the risks the world faces due to biodiversity and habitat loss, as well as the climate crisis,” the letter added. “We must balance social and economic needs with the needs of our planet, protecting and managing nature and reducing our greenhouse gas emissions. These goals do not have to be in conflict.” Business leaders backing the letter include the chief executive of the Royal Bank of Scotland, Alison Rose, HSBC’s chief, Noel Quinn, Standard Life Aberdeen’s boss, Keith Skeoch, the head of education group Pearson, John Fallon, the chief of InterContinental Hotels Group, Keith Barr, and the chief executive of advertising giant WPP, Mark Read. No 10 had not responded to a request for comment at the time of publication.",Sustainable development; Coronavirus; Boris Johnson; Environment; UK news; Science; Infectious diseases; Global health; Poverty; Unilever; HSBC; Royal Bank of Scotland; Sustainable development goals; Business,Environment
2019-09-26T11:29:22Z,We've got a deadline to save people and planet – let's start the charge,https://www.theguardian.com/global-development/2019/sep/26/weve-got-a-deadline-to-save-people-and-planet-lets-start-the-charge-sustainable-development-goals,"We might seem a strange group to be writing this together – a British film-maker, a Libyan-Canadian doctor and women’s rights activist, and an indigenous leader from Chad – but what we have in common is that we are all appointed by the UN secretary general as advocates for the sustainable development goals (SDGs). Some won’t have heard of these global goals – 17 objectives to which every nation signed up in 2015 – but they form the basis of a masterplan to make us the first generation to end extreme poverty, the last to be threatened by climate change, and the most determined to end injustice and inequality. Hailed as ambitious when they were agreed in 2015, the goals nonetheless offered a new way to view the world, with no division between the developed and developing. Just one world tackling the most pressing challenges together. With only a decade to go till the 2030 deadline, we are in an alarming position where we are still not on track to achieving the goals. As the Amazon burns and the youth go on strike for climate change, we are reminded that the climate crisis is just one of many issues, and that our people are suffering too. Hunger is on the rise, and after prolonged decline, progress to halt diseases like malaria is stalling. Women and girls are still subjected to horrendous violence, while conflicts displace thousands of people every day. In all this, it cannot be ignored that the poorest and most vulnerable communities will experience the repercussions of the climate crisis the most keenly. We still have time, but it’s quickly running out: 2020 will be our last chance to get on track. This week at the UN, we have seen some promising signs from activists, civil society, and businesses willing to fight for people and planet. At five big summits on health, climate, finance, small island states and the global goals themselves, meaningful commitments have been made, including the launch of a decade of action for the SDGs. Over the next 10 years, citizens, organisations and businesses will campaign for global unity in the fight for people and planet. The moment the clock strikes midnight on the first day of 2020 they will be making noises in the media, online, in schools, in concerts, on advertising hoardings and in village squares and city streets to press for acceleration and achievement of the goals. This is a matter of urgency. The global goals cannot wait for the young girl being prepared for child marriage tomorrow. Nor can the mother choosing today whether to spend her money on food for all her children, or life-saving medicine for one sick child. Or the family deciding whether they must abandon everything tonight and become refugees. Across history, we’ve seen how movements accelerate and grow. From the anti-apartheid movement, to votes for women to the movements of today – Black Lives Matter, #MeToo, Fridays for Future. The movements of the past laid the foundations for the campaigns of today. The goals can provide a foundation and framework to hypercharge those campaigns and demands even further in the years ahead to bring us together to fight for progress. The sustainable development agenda is the only masterplan every world leader has signed up to. That the SDGs even exist is amazing. Governments are integrating the goals into their work, businesses and investors are embracing them as the best benchmark of progress, and kids are learning about them in school in 130 countries. Next year is our opportunity to push even further – to be louder and come together to demand more from our leaders. We’ve got a deadline and we’re determined to charge towards it and invite everyone to join us. As so many children reminded us last week; there is no Planet B and no Plan B. Richard Curtis is a film-maker and co-founder of Project Everyone; Alaa Murabit is a medical doctor and global SDG advocate; and Hindou Oumarou Ibrahim is an activist for women, the environment and indigenous rights",Sustainable development goals; Environmental sustainability; Global development; Environment; Society; Sustainable development,Global development
2020-10-07T16:00:12Z,"Further 150m people face extreme poverty by 2022, warns World Bank",https://www.theguardian.com/business/2020/oct/07/further-150m-people-face-extreme-poverty-by-2022-world-bank-covid-19-climate-coronavirus,"An additional 150 million people could be pushed into extreme poverty by the end of next year as conflict, climate change and Covid-19 combine to end two decades of progress in raising the living standards of those on the lowest incomes, say the latest World Bank estimates. The Washington-based organisation said the proportion of the world’s population living on less than $1.90 a day was expected to rise from 9.1% to 9.4% during 2020, with the increase concentrated in countries with already high poverty rates. In the absence of the outbreak of coronavirus, the Bank said it would have expected the poverty rate to fall below 8% during 2020. A target of eliminating extreme poverty by 2030 has been set by the United Nations as one of its sustainable development goals but the World Bank, which lends to developing countries, said there was no chance of this being achieved without swift and significant action. In 10 years’ time, 7% of the world’s population could still be living on less than $1.90 a day, it added. Global extreme poverty fell by about one percentage point a year from 1990 to 2015 but the rate of progress had already slowed to half a percentage point a year between 2015 and 2017, before Covid-19 sent the process into reverse. The Bank’s biennial poverty and shared prosperity report estimated that during 2020 the number of people living on less than $1.90 a day would rise by between 88 million and 115 million. Depending on the severity of the economic contraction resulting from the virus, the number could reach 150 million by the end of next year. David Malpass, the World Bank’s president, said: “In order to reverse this serious setback to development progress and poverty reduction, countries will need to prepare for a different economy post-Covid, by allowing capital, labour, skills, and innovation to move into new businesses and sectors.” He stressed that Bank support would help developing countries resume growth and respond to the health, social, and economic effects of Covid-19 as they worked toward a “sustainable and inclusive recovery”. The report said early evidence suggested that the coronavirus crisis was poised to increase inequality in much of the world. The crisis threatened large human capital losses among people who were already disadvantaged, making it harder for countries to return to inclusive growth even after acute shocks receded, it added.",World Bank; Poverty; Coronavirus; Global economy; Climate crisis; Global development; Economics; Business; Environment; World news,Business
2021-02-22T06:00:23Z,The world faces a pandemic of human rights abuses in the wake of Covid-19 | António Guterres,https://www.theguardian.com/global-development/2021/feb/22/world-faces-pandemic-human-rights-abuses-covid-19-antonio-guterres,"From the onset of the Covid-19 pandemic almost one year ago, it was clear that our world faced far more than a public health emergency. The biggest international crisis in generations quickly morphed into an economic and social crisis. One year on, another stark fact is tragically evident: our world is facing a pandemic of human rights abuses. Covid-19 has deepened preexisting divides, vulnerabilities and inequalities, and opened up new fractures, including faultlines in human rights. The pandemic has revealed the interconnectedness of our human family – and of the full spectrum of human rights: civil, cultural, economic, political and social. When any one of these rights is under attack, others are at risk. The virus has thrived because poverty, discrimination, the destruction of our natural environment and other human rights failures have created enormous fragilities in our societies. The lives of hundreds of millions of families have been turned upside down – with lost jobs, crushing debt and steep falls in income. Frontline workers, people with disabilities, older people, women, girls and minorities have been especially hard hit. In a matter of months, progress on gender equality has been set back decades. Most essential frontline workers are women, and in many countries are often from racially and ethnically marginalised groups. Most of the increased burden of care in the home is taken on by women. Violence against women and girls in all forms has rocketed, from online abuse to domestic violence, trafficking, sexual exploitation and child marriage. Extreme poverty is rising for the first time in decades. Young people are struggling, out of school and often with limited access to technology. The latest moral outrage is the failure to ensure equity in vaccination efforts. Just 10 countries have administered more than 75% of all Covid-19 vaccines. Meanwhile, more than 130 countries have not received a single dose. If the virus is allowed to spread like wildfire in parts of the global south, it will mutate again and again. New variants could become more transmissible, more deadly and potentially threaten the effectiveness of current vaccines and diagnostics. This could prolong the pandemic significantly, enabling the virus to come back to plague the global north – and delay the world’s economic recovery. The virus is also infecting political and civil rights, and further shrinking civic space. Using the pandemic as a pretext, authorities in some countries have deployed heavy-handed security responses and emergency measures to crush dissent, criminalise basic freedoms, silence independent reporting and restrict the activities of nongovernmental organisations. Human rights defenders, journalists, lawyers, political activists – even medical professionals – have been detained, prosecuted and subjected to intimidation and surveillance for criticising government responses to the pandemic. Pandemic-related restrictions have been used to subvert electoral processes and weaken opposition voices. At times, access to life-saving Covid-19 information has been concealed while deadly misinformation has been amplified – even by those in power. Extremists – including white supremacists and neo-Nazis – have exploited the pandemic to boost their ranks through social polarisation and political and cultural manipulation. The pandemic has also made peace efforts more difficult, constraining the ability to conduct negotiations, exacerbating humanitarian needs and undermining progress on other conflict-related human rights challenges. Covid-19 has reinforced two fundamental truths about human rights. First, human rights violations harm us all. Second, human rights are universal and protect us all. An effective response to the pandemic must be based on solidarity and cooperation. Divisive approaches, authoritarianism and nationalism make no sense against a global threat. With the pandemic shining a spotlight on human rights, recovery provides an opportunity to generate momentum for transformation. To succeed, our approaches must have a human rights lens. The sustainable development goals – which are underpinned by human rights – provide the framework for more inclusive and sustainable economies and societies, including the imperative of healthcare for everyone. The recovery must also respect the rights of future generations, enhancing climate action to achieve carbon neutrality by 2050 and protecting biodiversity. My Call to Action for Human Rights spells out the central role of human rights in crisis response, gender equality, public participation, climate justice and sustainable development. This is not a time to neglect human rights; it is a time when, more than ever, human rights are needed to navigate this crisis in a way that will allow us to zero in on achieving inclusive and sustainable development and lasting peace. We are all in this together. The virus threatens everyone. Human rights uplift everyone. By respecting human rights in this time of crisis, we will build more effective and equitable solutions for the emergency of today and the recovery for tomorrow. I am convinced it is possible – if we are determined and work together. António Guterres is secretary general of the United Nations",Coronavirus; Vaccines and immunisation; Human rights; Human rights; Global development; Infectious diseases; World news; UK news; Poverty; Gender; Sustainable development goals,Global development
2020-11-22T17:10:32Z,A terrible time for the UK to cut foreign aid | Letter,https://www.theguardian.com/global-development/2020/nov/22/a-terrible-time-for-the-uk-to-cut-foreign-aid,"News that the UK government is set to renege on its commitment to spending 0.7% of gross national income on foreign aid could not come at a worse time for the world’s poorest countries and people and for international cooperation more broadly (UK aid budget facing billions in cuts, 17 November). The World Bank estimates that the Covid-19 pandemic will push an extra 88-115 million people into extreme poverty this year alone, rolling back years of progress that UK aid has helped contribute to. While there is room for debate about the best way to set aid budgets, there are no grounds for breaking legal commitments or for turning our backs on countries and people at a time of great need. Taken together with the parallel proposals to boost spending on national defence and to restrict employment within the Foreign, Commonwealth and Development Office to British nationals – which will greatly limit the talent pool from which to recruit and undermine FCDO’s ability to operate effectively in different contexts – this latest move suggests Britain is rapidly becoming a parochial rather than progressive presence in the world. The UK, with its reputation as a global leader on foreign aid and for scientific excellence in vaccine development and beyond, remains well placed to play a leading role in both responding to the pandemic and helping to build a more equal, safer and sustainable global order. The Development Studies Association (DSA) urges the government to maintain the 0.7% commitment to aid spending, to playing a full role in supporting Covax (the vaccines pillar of the Access to Covid-19 Tools Accelerator) to ensure that developing countries do not suffer from vaccine nationalism, and to restating its commitment to the sustainable development goals. Prof Sam Hickey DSA president, Global Development Institute, University of Manchester Prof Uma Kambhampati DSA secretary, Department of Economics, University of Reading Prof Melissa Leach Institute of Development Studies, University of Sussex Prof Kathryn Hochstetler Department of International Development, London School of Economics Prof Khalid Nadvi Global Development Institute, University of Manchester Prof Zoë Marriage Department of Development Studies, Soas University of London Dr Elisa Van Waeyenberge and Dr Hannah Bargawi Department of Economics, Soas University of London Prof Diego Sánchez-Ancochea Oxford Department of International Development, University of Oxford Dr Jonathan Fisher International Development Department, University of Birmingham Prof Laura Camfield School of International Development, University of East Anglia Prof Michael Walls The Bartlett Development Planning Unit, University College London Prof Alfredo Saad-Filho and Prof Susan Fairley Murray Department of International Development, King’s College London Prof Philip N Dearden Centre for International Development and Training, University of Wolverhampton Prof James Copestake Centre for Development Studies, University of Bath Prof Prathivadi Anand Peace studies and international development, University of Bradford Prof Dan Brockington and Prof Dorothea Kleine Sheffield Institute for International Development, University of Sheffield Prof Jean Grugel Interdisciplinary Global Development Centre, University of York Prof Alastair Ager Institute for Global Health and Development, Queen Margaret University, Edinburgh Dr Namrata Bhattacharya-Mis International development studies, University of Chester Dr Mei Trueba Global health department, Brighton and Sussex Medical School Dr Grace Carswell Head of international development, University of Sussex",Aid; Foreign policy; Global development; Politics; UK news; Conservatives,Global development
2020-12-10T10:55:42Z,"Homelessness is rising, but it is neither inevitable nor unstoppable",https://www.theguardian.com/society/2020/dec/10/homelessness-rising-but-neither-inevitable-nor-unstoppable,"At least 150 million people are homeless, the UN estimates – more than the combined populations of the UK and France. Homeless people, in affluent and less affluent countries alike, describe being abandoned by governments on the one hand and overpoliced on the other. The US – the world’s wealthiest country – has more than half a million people living in homelessness, most of them African American. Almost half live in one of the wealthiest US states, California. The UK, with one of the world’s largest economies, has 280,000 homeless people in England alone. Homelessness at today’s scale has been decades in the making, even if it took a global pandemic to expose it as a possible death sentence. But there are also new opportunities to solve it. Homeless people want their governments to treat them like human beings, and to provide access to secure, decent housing, as they have committed to do under international human rights law and the sustainable development goals. To mark Human Rights Day today (10 December), 30 organisations from 20 different countries have launched Global Homelessness Action, collecting video testimonies from people living in homelessness, to claim their rights in their own words. From street corners, shelters, encampments and subway stations in every region of the world, people are demanding that their governments take urgent measures to eliminate homelessness. Governments are increasingly getting on board. The European parliament, for instance, has adopted a resolution underlining that access to housing is a fundamental human right for all people, and is calling for the EU and its member states to end homelessness by 2030. Similarly, a senator in Connecticut will be putting forward legislation in 2021 that recognises the human rights to housing as a precursor to ending homelessness, something the government of Canada also did a year ago. Legislating the right to housing is an important step, but only the first one. People living in homelessness in the midst of a pandemic need urgent, practical action, via programmes such as Housing First, which the European parliament has called on all member states to adopt as the primary response to homelessness. Housing First is based on the principle that everyone requires decent housing. It provides housing directly to people experiencing homeless with no preconditions. People do not need to be sober, employed or free of health challenges in order to access housing. Simply by virtue of being human, people who lack housing should be provided with it. Housing First is not a magic trick. It requires governments to make available a sufficient supply of truly affordable social housing. Temporary accommodation in shelters and hostels is justified only as an emergency measure, not a sustainable solution. In Finland, a national Housing First approach has contributed to the virtual elimination of street homelessness across the country, which is set to eliminate homelessness by 2027. Studies have demonstrated the considerable savings to governments when they choose to house people rather than maintain them in situations of homelessness. Housing First in Finland is part of a broader strategy to prevent homelessness by tackling some of its structural causes. Finland’s approach also recognises that homelessness is of national significance, and that it can be eliminated with political will and by recognising homeless people as ordinary members of society, with full human rights. In the words of George Orwell: “Either we all live in a decent world, or nobody does.” Leilani Farha is global director of The Shift and former UN special rapporteur on the right to housing (2014-2020). Juha Kaakinen is chief executive of Y-Foundation, an experienced developer of Housing First and affordable social housing",Homelessness; Housing; Communities; Social housing; Poverty; Social exclusion; Society; Human rights; Society Professionals; Sustainable development goals,Society
2020-07-02T09:22:07Z,UK government development bank to end fossil fuel financing,https://www.theguardian.com/environment/2020/jul/02/uk-governments-development-bank-to-end-fossil-fuel-financing,"The UK government’s overseas development bank has bowed to calls to end fossil fuel financing abroad by promising to invest only in companies that align with the Paris climate agreement. The CDC Group revealed its new climate strategy, which will end support for the most polluting fossil fuel projects, including the production of oil and coal, and channel almost a third of its spending towards climate finance. The publicly owned investor, which supports job-creating sectors in Africa and south Asia, will end financing for coal mining, and oil and gas production, as well as new or existing power plants and refineries that use coal or heavy oil. The UK government is under growing pressure to end its support for overseas fossil fuel projects after campaigners revealed that more than £3bn in public money was used to support polluting projects abroad since the Paris climate agreement was signed. Environmental campaigners have accused ministers of “rank hypocrisy” for claiming a global lead in decarbonising the British economy while continuing to fund fossil fuel projects overseas. The Guardian has revealed that senior civil servants are in talks over a government-wide policy to curb foreign fossil fuel support before the UK hosts the UN climate talks next year. The decision to curb support follows an exodus of major institutional investors from the coal industry in recent years, including Goldman Sachs and Blackrock. Investors are wary of supporting industries that contribute to the climate crisis, and may risk the financial stability of their funds. Norway’s $1.19tn (£950bn) sovereign wealth fund, the largest in the world, has decided to reduce its exposure to oil and gas investments too, to guard against the risk of a quicker than expected global shift away from fossil fuels towards cleaner alternatives. The CDC’s new climate strategy will place “a climate lens” over every sector in which it invests to make sure companies are reducing emissions, according to the development bank. Nick O’Donohoe, the CDC’s chief executive, said: “Climate change remains the single largest challenge faced by the planet and is the defining issue for our generation and for those that will follow. That is why we have launched this ground-breaking climate change strategy that will shape every single investment decision we make moving forward.” The bank will allow only rare investments in gas power plants to support the UN’s sustainable development goals, and only in countries that can prove the project is aligned with a wider climate transition plan. This exception is likely to anger climate campaign groups, which would prefer a complete end to all fossil fuel support in favour of renewable energy investments. Others argue that the social and economic benefits of modest fossil fuel investments in areas with very limited energy access would outweigh the incremental increase in emissions they would produce. A recent report on energy in Africa by the International Energy Agency (IEA) warned that some new investment in gas-fired power generation would be needed alongside a surge in renewable energy - but the impact on global climate emissions would be negligible. Amal-Lee Amin, the CDC’s director of climate change, said: “Countries in Africa and south Asia are tackling the climate emergency alongside other urgent needs, most notably the need for economic growth, increased energy access and improved living standards to meet the needs of their citizens and to meet the UN sustainable development goals (SDGs).” “We will also invest in new opportunities and shape the markets that are needed to ensure the low carbon transition is socially just and that development pathways are resilient to existing and future climate risks and impacts.”",Fossil fuels; Greenhouse gas emissions; Global development; Environment; UK news; Business; Climate crisis; Energy; Energy industry,Environment
2020-10-14T16:42:30Z,World Bank and IMF must spearhead a green and inclusive recovery | Letter,https://www.theguardian.com/business/2020/oct/14/world-bank-and-imf-must-spearhead-a-green-and-inclusive-recovery,"The world is facing an unprecedented crisis. In just a few months, the Covid-19 pandemic has swept across the world, bringing human tragedy and causing an economic shock of historic proportions. While it poses a tremendous challenge to our economies and societies, the Covid crisis also gives us an opportunity to work towards a future that is more fair, equal and green. This week, the World Bank Group and the International Monetary Fund are holding their annual meetings. We will discuss our efforts to fight poverty and hunger, support socioeconomic recovery and respond to the emerging debt crisis. “Business as usual” is not an option. It is imperative that the World Bank’s development financing of $160bn for the coming year is directed towards a sustainable and inclusive future. This is the time to strengthen our economies in line with the sustainable development goals and the Paris climate agreement. We – ministers of the Netherlands, Denmark, France, Spain, Germany and Sweden, and the European commissioner for international partnerships – ask the World Bank and the IMF to deliver on: • Clear results on green and inclusive recovery. We need to ensure that the Covid response not only addresses short-term needs, but also fosters long-term resilience. We need to urgently phase out investments in coal, oil and gas, while redirecting funds to green jobs and access to renewable energy. We need to remove fossil fuel subsidies, while strengthening social safety nets. Climate and social criteria must be integrated in our economic stimulus packages. • A coherent approach to debt restructuring. We need to make sure we do not lose sight of green and inclusive reforms because of limited fiscal space and a looming debt crisis. Debt relief required to restore debt sustainability will allow for such fiscal space, necessary for future greener and more inclusive budgetary decisions. Debt sustainability, good governance and transparency are essential. • Addressing structural inequalities to strengthen local resilience. We need to empower women, youth and vulnerable groups to boost accountability. Our focus must be on inclusive digitalisation, inclusive employment and equal opportunities. Universal access to health and education must remain a priority. Clear choices will be need to be made in the coming months to deliver impact at scale while resources are running scarce. We expect the World Bank and IMF to choose “green and inclusive” as the way to go and to provide long-term assurance to investors that the transition to an inclusive and climate-smart economy will be sustained. The World Bank and IMF are global actors in policy development terms. They can lead the way towards more just and sustainable societies, as they have in the past. The pandemic requires this kind of leadership more than ever. Sigrid Kaag Minister for foreign trade and development cooperation, the Netherlands, Rasmus Prehn Minister for development cooperation, Denmark, Bruno le Maire Minister of the economy, finance and the recovery, France, Arancha Gonzalez Laya Minister of foreign affairs, European Union and cooperation, Spain, Gerd Müller Federal minister for economic cooperation and development, Germany, Peter Eriksson Minister for international development cooperation, Sweden, Jutta Urpilainen Commissioner for international partnerships, European commission",Global economy; Green economy; Coronavirus; Economic recovery; World Bank; International Monetary Fund (IMF); Environment; Economic policy; Economics; Business; Infectious diseases; Fossil fuels; Fossil fuel divestment; Debt relief; Europe; Climate crisis; Energy,Business
