url,date,topic
https://www.theguardian.com/us-news/2025/mar/06/aid-trump-south-africa,2025-03-06T20:33:50Z,4
https://www.theguardian.com/environment/2024/nov/18/cop29-democrats-republicans-trump-cheap-energy,2024-11-18T15:00:36Z,0
https://www.theguardian.com/environment/2024/nov/13/barbados-pm-mia-mottley-donald-trump-climate-meeting-invitation,2024-11-13T18:00:49Z,0
https://www.theguardian.com/environment/2025/mar/26/tackling-climate-crisis-will-increase-economic-growth-oecd-research-finds,2025-03-26T09:00:53Z,0
https://www.theguardian.com/environment/2025/may/01/uk-banks-put-75bn-into-firms-building-climate-wrecking-carbon-bombs-study-finds,2025-05-01T11:00:19Z,0
https://www.theguardian.com/environment/2025/apr/09/us-say-plan-for-levy-on-ships-producing-carbon-emissions-will-drive-inflation,2025-04-09T14:21:35Z,0
https://www.theguardian.com/environment/2025/mar/18/countries-must-bolster-climate-efforts-or-risk-war-cop30-chief-executive-warns,2025-03-18T07:00:02Z,0
https://www.theguardian.com/commentisfree/2024/nov/11/cop-29-climate-crisis-covid-history-developing-nations-private-investors,2024-11-11T08:00:40Z,0
https://www.theguardian.com/commentisfree/2024/dec/03/cop-climate-baku-talks-division,2024-12-03T15:55:31Z,0
https://www.theguardian.com/environment/2024/nov/18/cop29-delegates-told-to-cut-the-theatrics-and-tackle-climate-crisis,2024-11-18T16:21:55Z,0
https://www.theguardian.com/environment/2025/feb/19/developing-world-urges-rich-nations-to-defy-trumps-climate-nihilism,2025-02-19T13:11:20Z,0
https://www.theguardian.com/environment/article/2024/jun/21/climate-activists-bemoan-scant-progress-on-finance-as-cop29-looms,2024-06-21T09:18:04Z,0
https://www.theguardian.com/environment/2024/nov/12/uk-has-huge-opportunity-to-lead-on-green-investment-starmer-says,2024-11-12T05:00:48Z,0
https://www.theguardian.com/commentisfree/2025/may/22/we-bear-the-brunt-of-the-climate-crisis-a-pacific-cop-could-help-shape-the-global-response,2025-05-22T01:44:16Z,0
https://www.theguardian.com/world/2024/nov/19/paris-agreement-is-working-australian-minister-tells-cop29-but-much-deeper-cuts-needed-by-2035,2024-11-19T14:10:08Z,0
https://www.theguardian.com/global-development/2025/may/17/reduce-immigration-west-policies-african-migrants-continent,2025-05-17T12:00:06Z,4
https://www.theguardian.com/australia-news/2024/nov/18/australia-accused-of-exporting-climate-destruction-on-tiny-pacific-neighbours-with-massive-gas-expansion-plans,2024-11-17T18:55:03Z,0
https://www.theguardian.com/environment/2024/mar/15/money-carbon-credits-zimbabwe-conservation-aoe,2024-03-15T07:00:44Z,2
https://www.theguardian.com/environment/2024/nov/11/keir-starmer-to-unveil-ambitious-new-uk-climate-goal-cop29-ndc,2024-11-11T19:41:37Z,0
https://www.theguardian.com/environment/2024/nov/11/john-podesta-cop29-climate-crisis-trump,2024-11-11T17:49:48Z,0
https://www.theguardian.com/global-development/2023/feb/24/ban-ki-moon-criticises-climate-finance-delays,2023-02-24T06:30:15Z,0
https://www.theguardian.com/environment/article/2024/may/06/poorer-nations-transparent-climate-spending-cop29-leader,2024-05-06T12:01:04Z,0
https://www.theguardian.com/environment/2024/sep/26/uk-will-need-to-double-nature-protection-funding-to-meet-targets-new-data-shows,2024-09-26T05:00:25Z,0
https://www.theguardian.com/world/article/2024/jul/20/cop29-host-azerbaijan-seeks-1bn-from-fossil-fuel-producers-for-climate-fund,2024-07-20T09:00:32Z,0
https://www.theguardian.com/environment/2024/sep/25/labour-appoints-rachel-kyte-to-climate-envoy-role-axed-by-sunak,2024-09-25T05:00:20Z,0
https://www.theguardian.com/us-news/2024/nov/25/first-thing-amazon-workers-in-20-countries-to-protest-or-strike-on-black-friday,2024-11-25T11:01:38Z,4
https://www.theguardian.com/global-development/2025/feb/28/how-much-does-the-uk-spend-on-overseas-aid-and-where-does-the-money-go,2025-02-28T05:00:47Z,1
https://www.theguardian.com/environment/2025/jun/14/is-the-ocean-having-a-moment-this-was-the-un-summit-where-the-world-woke-up-to-the-decline-of-the-seas,2025-06-14T06:00:41Z,0
https://www.theguardian.com/environment/2024/sep/28/uk-climate-envoy-to-keep-role-at-charity-whose-founders-invest-in-fossil-fuels,2024-09-28T06:00:11Z,2
https://www.theguardian.com/environment/2024/nov/15/cop-summits-no-longer-fit-for-purpose-say-leading-climate-policy-experts,2024-11-15T00:01:11Z,0
https://www.theguardian.com/environment/2024/nov/25/china-west-climate-finance-cop29-president,2024-11-25T19:28:04Z,0
https://www.theguardian.com/environment/2024/nov/15/renewable-energy-unstoppable-ed-miliband,2024-11-15T16:08:34Z,0
https://www.theguardian.com/us-news/2024/nov/14/first-thing-israel-accused-of-crimes-against-humanity-over-forced-displacement-in-gaza,2024-11-14T11:12:55Z,4
https://www.theguardian.com/environment/2025/jul/07/brics-summit-brazil-president-lula,2025-07-07T12:23:24Z,0
https://www.theguardian.com/environment/2024/nov/23/protect-the-climate-for-whom-palestinians-highlight-gaza-at-cop29,2024-11-23T05:00:33Z,0
https://www.theguardian.com/environment/2024/nov/21/poor-nations-climate-cash-ex-un-envoy-mary-robinson-cop29,2024-11-21T19:04:13Z,0
https://www.theguardian.com/environment/2025/may/29/nato-military-spending-could-increase-emissions-study-finds,2025-05-29T10:00:43Z,0
https://www.theguardian.com/world/2023/nov/30/thursday-briefing-first-edition-un-cop28-climate-summit-dubai,2023-11-30T06:45:25Z,4
https://www.theguardian.com/environment/2025/mar/10/us-central-climate-fight-without-trump-cop30-president-andre-correa-do-lago,2025-03-10T16:11:45Z,0
https://www.theguardian.com/us-news/2025/mar/12/fossil-fuels-oil-gas-conference-ceraweek,2025-03-12T16:00:47Z,0
https://www.theguardian.com/environment/2024/nov/09/global-boiling-mass-flooding-and-trump-10-big-talking-points-for-cop29,2024-11-09T12:43:24Z,0
https://www.theguardian.com/world/2023/sep/07/g20-battle-for-influence-us-seeks-to-rival-china,2023-09-07T12:44:36Z,0
https://www.theguardian.com/world/2025/feb/17/donald-trump-usaid-withdrawal-impact-pacific-explainer,2025-02-17T00:38:55Z,1
https://www.theguardian.com/commentisfree/2022/nov/08/the-guardian-view-on-climate-finance-a-green-transition-requires-funding,2022-11-08T18:52:38Z,0
https://www.theguardian.com/us-news/2024/sep/25/first-thing-new-israeli-airstrikes-lebanon-un-chief-gaza,2024-09-25T10:36:33Z,4
https://www.theguardian.com/commentisfree/2024/nov/12/the-guardian-view-on-cop29-15c-has-been-passed-so-speed-up-the-green-transition,2024-11-12T18:26:47Z,0
https://www.theguardian.com/global-development/2022/oct/24/mark-carney-denies-big-banks-threatened-to-quit-climate-finance-group,2022-10-24T18:16:07Z,2
https://www.theguardian.com/environment/article/2024/jul/26/ed-miliband-labour-honour-pledge-11bn-overseas-climate-aid,2024-07-26T16:14:49Z,0
https://www.theguardian.com/world/article/2024/jun/03/debt-payments-by-countries-most-vulnerable-to-climate-crisis-soar,2024-06-03T04:00:22Z,1
https://www.theguardian.com/world/article/2024/may/28/crippling-drought-in-zambia-threatens-hunger-for-millions-says-minister,2024-05-28T04:00:42Z,0
https://www.theguardian.com/environment/2024/mar/31/election-donald-trump-world-climate-goals-at-risk-un-chief,2024-03-31T11:00:38Z,0
https://www.theguardian.com/environment/2025/jan/10/worlds-richest-use-up-their-fair-share-of-2025-carbon-budget-in-10-days,2025-01-10T00:01:23Z,0
https://www.theguardian.com/global-development/2022/oct/06/african-countries-urge-rich-nations-to-honour-100bn-climate-finance-pledge-cop27,2022-10-06T15:18:29Z,0
https://www.theguardian.com/world/commentisfree/2024/nov/29/the-cop29-agreement-failed-island-states-now-the-uns-top-court-must-act-on-climate-harm,2024-11-29T00:48:00Z,0
https://www.theguardian.com/environment/2022/nov/07/billionaires-should-not-make-up-climate-finance-gaps-says-bezos-earth-fund-head,2022-11-07T08:11:09Z,0
https://www.theguardian.com/global-development/2022/nov/07/money-talks-climate-finance-cop27-global-heating-un,2022-11-07T06:00:40Z,0
https://www.theguardian.com/environment/2022/nov/08/what-happened-on-day-two-of-cop27-climate-summit,2022-11-08T18:59:06Z,0
https://www.theguardian.com/environment/2024/sep/17/david-lammy-kew-speech-uk-global-climate-fight,2024-09-17T10:58:03Z,0
https://www.theguardian.com/world/2024/dec/24/uae-becomes-africa-biggest-investor-amid-rights-concerns,2024-12-24T05:00:36Z,0
https://www.theguardian.com/world/2024/nov/25/first-edition-monday-cop-failure,2024-11-25T06:54:56Z,0
https://www.theguardian.com/environment/2024/nov/10/cop29-what-are-carbon-credits-and-why-are-they-so-controversial,2024-11-10T16:00:20Z,0
https://www.theguardian.com/us-news/2025/feb/25/officials-absent-international-climate-meetings,2025-02-25T13:00:11Z,0
https://www.theguardian.com/environment/2023/jun/17/paris-talks-focus-funding-poor-countries-tackle-climate-crisis,2023-06-17T06:00:07Z,0
https://www.theguardian.com/world/2024/nov/08/png-cop29-papua-new-guinea-un-climate-summit,2024-11-08T04:02:18Z,0
https://www.theguardian.com/environment/2024/sep/25/who-is-rachel-kyte-the-uks-new-climate-envoy,2024-09-25T05:00:19Z,0
https://www.theguardian.com/global-development/article/2024/jun/18/patrick-verkooijen-nairobi-university-gca-climate-adaptation-africa-silicon-savannah-global-north-ai-green-jobs,2024-06-18T06:00:06Z,0
https://www.theguardian.com/world/2024/oct/26/commonwealth-heads-reparatory-justice-dialogue-despite-reluctant-uk,2024-10-26T12:45:01Z,4
https://www.theguardian.com/environment/2023/dec/02/cop28-climate-change-military-funds,2023-12-02T10:00:43Z,0
https://www.theguardian.com/environment/2023/jun/05/climate-crisis-rich-nations-undermining-work-to-help-poor-countries-research-suggests,2023-06-04T23:01:12Z,0
https://www.theguardian.com/environment/2025/apr/25/brazil-host-cop30-climate-talks-amazon,2025-04-25T15:03:55Z,0
https://www.theguardian.com/environment/2024/nov/14/trump-clean-energy-climate-policies,2024-11-14T11:00:15Z,0
https://www.theguardian.com/environment/article/2024/jul/09/11-green-challenges-labour-must-solve,2024-07-09T05:00:41Z,2
https://www.theguardian.com/world/2025/feb/17/brazil-asks-un-to-ditch-proposed-levy-on-global-shipping,2025-02-17T06:00:28Z,0
https://www.theguardian.com/world/2024/apr/25/process-raw-materials-in-africa-urges-top-environmentalist-wanjira-mathai,2024-04-25T04:00:18Z,0
https://www.theguardian.com/world/article/2024/jul/03/caribbean-hurricane-beryl-storm,2024-07-03T11:21:05Z,0
https://www.theguardian.com/environment/2024/nov/23/election-climate-change-far-right,2024-11-23T11:00:40Z,4
https://www.theguardian.com/environment/2024/nov/20/blackrock-climate-human-rights,2024-11-20T15:00:19Z,2
https://www.theguardian.com/environment/2025/feb/28/cop-16-climate-nature-funding-agreement,2025-02-28T11:14:31Z,0
https://www.theguardian.com/commentisfree/2024/nov/25/transition-clean-energy-unstoppable-cop29,2024-11-25T16:31:19Z,0
https://www.theguardian.com/australia-news/2024/nov/18/morning-mail-monday-ntwnfb-australia-exporting-climate-destruction-israel-kills-hezbollah-spokesman-wallabies-triumph-in-cardiff,2024-11-17T19:42:23Z,4
https://www.theguardian.com/environment/2024/nov/15/fossil-fuel-bosses-get-the-red-carpet-at-cop29-despite-concerns-over-influence,2024-11-15T18:48:08Z,0
https://www.theguardian.com/australia-news/2024/nov/11/morning-mail-monday-ntwnfb,2024-11-10T20:00:54Z,4
https://www.theguardian.com/environment/2024/nov/09/after-trump-re-election-uk-will-lead-efforts-to-save-cop29-says-miliband,2024-11-09T19:00:05Z,0
https://www.theguardian.com/australia-news/2024/nov/12/morning-mail-australia-could-flip-to-renting-nation-gender-health-gap-increasing-rebel-wilson-accused-ntwnfb,2024-11-11T20:01:53Z,4
https://www.theguardian.com/commentisfree/2024/nov/24/cop29-climate-progress-trump-presidency-politics-science,2024-11-24T13:31:16Z,0
https://www.theguardian.com/australia-news/2024/nov/25/morning-mail-monday-ntwnfb,2024-11-24T19:45:19Z,4
https://www.theguardian.com/environment/2024/mar/05/financial-toll-climate-crisis-women-harder-un,2024-03-05T09:00:04Z,1
https://www.theguardian.com/theobserver/2024/dec/01/its-too-late-to-halt-the-climate-crisis,2024-12-01T06:00:48Z,4
https://www.theguardian.com/environment/2025/jun/29/climate-is-our-biggest-war-warns-ceo-of-cop30-ahead-of-un-summit-in-brazil,2025-06-29T04:00:42Z,0
https://www.theguardian.com/environment/2023/oct/13/uk-foreign-aid-climate-through-private-consultancies,2023-10-13T06:00:31Z,2
https://www.theguardian.com/environment/2024/nov/14/australia-urged-to-increase-climate-goal-after-uk-announces-ambitious-81-reduction-target,2024-11-13T23:30:56Z,0
https://www.theguardian.com/environment/2023/nov/30/sunak-accused-of-sending-wrong-signals-on-climate-crisis-as-he-heads-to-cop28,2023-11-30T22:30:05Z,0
https://www.theguardian.com/commentisfree/article/2024/jul/04/the-guardian-view-on-hurricane-beryl-the-west-cant-sit-this-out,2024-07-04T17:50:00Z,0
https://www.theguardian.com/environment/2024/nov/24/cop29s-new-carbon-market-rules-offer-hope-after-scandal-and-deadlock,2024-11-24T10:03:11Z,0
https://www.theguardian.com/commentisfree/2024/mar/12/cop29-bridges-diverging-north-and-south-15c-in-reach,2024-03-12T07:00:04Z,0
https://www.theguardian.com/environment/article/2024/jul/30/methane-emissions-study,2024-07-30T09:00:04Z,0
https://www.theguardian.com/environment/2024/nov/12/year-masterclass-in-human-destruction-un-chief-tells-cop29,2024-11-12T19:27:45Z,0
https://www.theguardian.com/environment/commentisfree/2024/nov/12/donald-trump-us-election-victory-second-term-climate-change-policy,2024-11-11T14:00:21Z,0
https://www.theguardian.com/environment/article/2024/aug/29/uk-emissions-targets-cop29-climate-summit-labour,2024-08-29T17:58:30Z,0
https://www.theguardian.com/environment/2024/nov/08/antonio-guterres-cop29-climate-breakdown-tipping-points-fossil-fuels-finance-aoe,2024-11-08T05:00:01Z,0
https://www.theguardian.com/us-news/2024/sep/23/new-york-climate-week-al-gore-john-kerry-condemn-fossil-fuels,2024-09-23T22:59:40Z,0
https://www.theguardian.com/world/2024/oct/24/uk-open-to-discussing-non-cash-forms-of-reparatory-justice-for-former-colonies,2024-10-24T22:13:58Z,4
https://www.theguardian.com/politics/2024/apr/23/britain-must-develop-a-partnership-of-equals-with-africa,2024-04-23T16:54:13Z,4
https://www.theguardian.com/global-development/article/2024/may/27/world-has-moral-responsibility-to-help-small-island-states-survive-climate-crisis-un-agency-chief,2024-05-27T09:47:35Z,0
https://www.theguardian.com/environment/2022/may/25/egypt-climate-finance-top-of-agenda-cop27-talks,2022-05-25T08:39:30Z,0
https://www.theguardian.com/us-news/2024/sep/24/first-thing-israel-launches-fresh-strikes-after-nearly-500-killed-in-lebanon,2024-09-24T10:47:51Z,4
https://www.theguardian.com/environment/article/2024/jun/20/most-people-in-petrostates-want-quick-switch-to-clean-energy-un-poll-finds,2024-06-20T04:01:26Z,0
https://www.theguardian.com/environment/article/2024/may/31/market-value-of-carbon-offsets-drops-61-aoe,2024-05-31T06:00:31Z,0
https://www.theguardian.com/world/2023/jul/14/uk-invites-saudi-crown-prince-mohammed-bin-salman-to-visit,2023-07-14T10:21:22Z,4
https://www.theguardian.com/environment/article/2024/jul/15/ed-miliband-lead-uk-negotiations-cop29-climate-summit,2024-07-15T05:00:10Z,0
https://www.theguardian.com/environment/2024/mar/12/newly-elected-leaders-climate-obligations-cop29-chief-un-summit-mukhtar-babayev,2024-03-12T07:00:01Z,0
https://www.theguardian.com/environment/article/2024/jun/04/world-will-miss-target-of-tripling-renewable-electricity-generation-by-2030-iea,2024-06-04T05:00:04Z,0
https://www.theguardian.com/environment/2023/jul/14/rishi-sunak-must-stick-to-116bn-climate-commitment-say-mps,2023-07-14T10:00:08Z,0
https://www.theguardian.com/world/2024/apr/26/asia-heatwaves-philippines-bangladesh-india,2024-04-26T06:03:19Z,0
https://www.theguardian.com/world/article/2024/jul/09/nato-military-co2-spending-2023-report,2024-07-09T09:00:46Z,0
https://www.theguardian.com/commentisfree/2024/apr/23/the-guardian-view-on-the-sahel-and-its-crises-the-west-can-still-make-a-difference,2024-04-23T17:53:39Z,4
https://www.theguardian.com/world/2023/jun/21/macron-and-world-leaders-call-on-private-finance-to-help-reduce-global-poverty,2023-06-20T23:01:46Z,0
https://www.theguardian.com/environment/2023/jul/08/janet-yellen-china-climate-crisis-funding,2023-07-08T04:40:01Z,0
https://www.theguardian.com/environment/2023/sep/04/africa-leaders-climate-crisis-plans-nairobi-summit-opens,2023-09-04T12:52:52Z,0
https://www.theguardian.com/environment/2023/dec/12/uk-government-unlikely-to-support-climate-levy-on-airline-tickets-says-minister,2023-12-12T12:00:32Z,0
https://www.theguardian.com/environment/article/2024/aug/16/china-generating-enough-clean-energy-match-uk-entire-electricity-output,2024-08-16T11:11:27Z,0
https://www.theguardian.com/business/2024/mar/05/us-banks-leave-esg-finance-climate-crisis,2024-03-05T23:59:35Z,2
https://www.theguardian.com/environment/2023/nov/29/what-is-cop28-and-why-does-it-matter,2023-11-29T07:00:34Z,0
https://www.theguardian.com/environment/article/2024/may/15/mps-and-peers-urge-sunak-to-u-turn-on-oil-and-gas-extraction-plans,2024-05-15T05:00:33Z,0
https://www.theguardian.com/environment/2023/dec/12/wto-chief-urges-countries-to-prioritise-subsidies-that-tackle-climate-crisis,2023-12-12T06:00:57Z,0
